image,row_idx,row_ratio,type,text
X51006392313.jpg,42,0.977,header,FORE LEAVING THE COUNTER.
X51006392313.jpg,43,1.0,header,DODS SOLD ARE NOT RETURNABLE.
X51006393376.jpg,0,0.0,header,31705509
X51006393376.jpg,1,0.059,header,99 SPEED NART S/B (519537-X)
X51006393376.jpg,2,0.118,header,"LOT P.T. 2811, JALAN ANGSA,"
X51006393376.jpg,3,0.176,header,TAMAN BERKELEY
X51006393376.jpg,4,0.235,header,"41150 KlANG, SELANGOR"
X51006393376.jpg,5,0.294,header,1214-JINJANG UTARA
X51006393376.jpg,6,0.353,summary,GST ID. NO : 000181747712
X51006393376.jpg,7,0.412,header,INVOICE NO : 18028/103/T0269
X51006393376.jpg,8,0.471,header,02:31PH 565497 10-05-17
X51006393376.jpg,9,0.529,item,355 CRISPI ROLL 12 BRAIN SE RM6.85 s
X51006393376.jpg,10,0.588,header,"9413 CS 1002 A5 H/COVER NOT RM4,65 s"
X51006393376.jpg,11,0.647,summary,Total Sales (Inclusive GST) RM 11.50
X51006393376.jpg,12,0.706,summary,CASH RM 52.00
X51006393376.jpg,13,0.765,summary,CHANGE RM 40.50
X51006393376.jpg,14,0.824,summary,GST Suswary Amount(RM) Tax(RM)
X51006393376.jpg,15,0.882,item,7.9 =3 10.85 .65
X51006393376.jpg,16,0.941,footer,"Thank You, Please come again"
X51006393376.jpg,17,1.0,header,Keep the invoice for applicable returns
X51006393377.jpg,0,0.0,header,31705509
X51006393377.jpg,1,0.031,header,99 SPEED MART 5/8 (519537-X)
X51006393377.jpg,2,0.062,header,"LOT P.T. 2811, JALAN ANGSA,"
X51006393377.jpg,3,0.094,header,TAMAN BERKELEY
X51006393377.jpg,4,0.125,header,"41150 KLANG, SELANGOR"
X51006393377.jpg,5,0.156,header,1422-TMN DESA JAYA
X51006393377.jpg,6,0.188,summary,GST ID. NO : 000181747712
X51006393377.jpg,7,0.219,header,INVOICE NO : 18028/103/T0369
X51006393377.jpg,8,0.25,header,01:57PM 563498 10-05-17
X51006393377.jpg,9,0.281,item,2174 A8W SARSAPARILLA 1.5L RM2.85 s
X51006393377.jpg,10,0.312,item,2502 COKE ZERO 1.25L STOP RM2.50 s
X51006393377.jpg,11,0.344,item,261 HElanG MInvak MaSak SKG RM24.40 z
X51006393377.jpg,12,0.375,item,325 CINTAN MI PERISA ASLI 5 RM3.65 s
X51006393377.jpg,13,0.406,item,311 MAMEE EXPRESS HI CAWAN RM1.29 s
X51006393377.jpg,14,0.438,item,5425 MaGQI HOT cUp MeE tOM RM3.50 s
X51006393377.jpg,15,0.469,item,@2 X RM 1.75
X51006393377.jpg,16,0.5,item,TONIOINO INIE 3ZN OTIN 990 RM13.65 s
X51006393377.jpg,17,0.531,item,1821 JULIES SUGAR CRACKERS RM6.70 s
X51006393377.jpg,18,0.562,item,@2 X RM 3.35
X51006393377.jpg,19,0.594,item,6059 588 TWISTIES COOKIES1 RM2.30 s
X51006393377.jpg,20,0.625,item,371 BIN BIN RICE CRACKER 15 RM11.90 s
X51006393377.jpg,21,0.656,item,02 X RM 5.95
X51006393377.jpg,22,0.688,summary,Total Sales (Inclusive GSt) RH 72.74
X51006393377.jpg,23,0.719,summary,Rounding Adjustment RM .01
X51006393377.jpg,24,0.75,summary,Rounding RN 72.75
X51006393377.jpg,25,0.781,summary,CASH RM 100.00
X51006393377.jpg,26,0.812,summary,CHANGE RM 27.25
X51006393377.jpg,27,0.844,header,\
X51006393377.jpg,28,0.875,summary,GST Summary Amount(RM) Tax(RM)
X51006393377.jpg,29,0.906,item,19 = 5 45.60 2.74
X51006393377.jpg,30,0.938,item,z = 0% 24.40 .00
X51006393377.jpg,31,0.969,footer,Thank You. Please come again
X51006393377.jpg,32,1.0,header,Keep the invoice for applicable returns
X51006401723.jpg,0,0.0,header,S&Y STATIONERY
X51006401723.jpg,1,0.037,header,(002050590-H)
X51006401723.jpg,2,0.074,header,"NO. 36G JALAN BULAN BM U5/BM,"
X51006401723.jpg,3,0.111,header,"BaNDaR PINGgIRaN SUBANG,"
X51006401723.jpg,4,0.148,header,"SEKSYEN U5,"
X51006401723.jpg,5,0.185,header,"40150 SHAH ALAM, SELANGOR."
X51006401723.jpg,6,0.222,header,TEL / FAX : 0163307491 / 0378317491
X51006401723.jpg,7,0.259,header,EMAIL: snystationery@hotmail.com
X51006401723.jpg,8,0.296,header,TEL: 0163307491 / 0378317491
X51006401723.jpg,9,0.333,header,FAX: 0378317491
X51006401723.jpg,10,0.37,header,"E-Mail: snystationery@hotmail,.com"
X51006401723.jpg,11,0.407,summary,(GST Reg No : 000906854400)
X51006401723.jpg,12,0.444,header,S/P : SALES Inv No : CS-0004323
X51006401723.jpg,13,0.481,header,05-Jan-2017 03:17:50 PM
X51006401723.jpg,14,0.519,header,INVOICE
X51006401723.jpg,15,0.556,header,No.Description UOM
X51006401723.jpg,16,0.593,summary,Code Qty U/Price Total(MYR)
X51006401723.jpg,17,0.63,header,1 1 LION FILE 6'S SPRING FILE PCS
X51006401723.jpg,18,0.667,item,MFF350 50 1.60 80.00 SR
X51006401723.jpg,19,0.704,item,Discount @10.00% -8.00
X51006401723.jpg,20,0.741,header,Item Count : 50
X51006401723.jpg,21,0.778,summary,Total Sales Incl. GST @6% : 72.00
X51006401723.jpg,22,0.815,summary,Total Amount Payable : 72.00
X51006401723.jpg,23,0.852,summary,Cash Received : 100.00
X51006401723.jpg,24,0.889,summary,Change: 28.00
X51006401723.jpg,25,0.926,summary,GST Summary Amount (MYR) Tax (MYR)
X51006401723.jpg,26,0.963,item,SR = 6% 67.92 4.08
X51006401723.jpg,27,1.0,header,GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE
X51006401836.jpg,0,0.0,summary,FIVE STAR CASHY CARRY
X51006401836.jpg,1,0.05,header,(1365663-P)
X51006401836.jpg,2,0.1,item,"6.23 & G.22, Plaza Seri Setia,"
X51006401836.jpg,3,0.15,header,"No.1 Jalan SS 9/1, 47300 PJ, Selangor."
X51006401836.jpg,4,0.2,header,Tel/Fax : 603-7877 9712 (P09 3)
X51006401836.jpg,5,0.25,summary,(GST No.: 000610435072)
X51006401836.jpg,6,0.3,summary,TAX INVOICE
X51006401836.jpg,7,0.35,header,RECEIPT NO.[00522899] 19/01/17 10:48
X51006401836.jpg,8,0.4,item,15755 X r- 19.80 9
X51006401836.jpg,9,0.45,item,[MAP]KISHIS 500GM @ 9.90
X51006401836.jpg,10,0.5,header,A
X51006401836.jpg,11,0.55,header,Quantity Out : 2
X51006401836.jpg,12,0.6,summary,NET TOTAL : 19.80
X51006401836.jpg,13,0.65,summary,CASH:
X51006401836.jpg,14,0.7,summary,CHANGE : 30.20
X51006401836.jpg,15,0.75,summary,GST Summary Amount(RM) Tax(RM)
X51006401836.jpg,16,0.8,item,S = 6% 18.68 1.12
X51006401836.jpg,17,0.85,item,%0 = Z 0.00 0.00
X51006401836.jpg,18,0.9,footer,...THANK YOU AND DO VISIT US AGAIN......
X51006401836.jpg,19,0.95,summary,Cashier [P.NISANTHI] Machine [003]
X51006401836.jpg,20,1.0,header,(01/17] [10:49]
X51006401869.jpg,0,0.0,header,KING'S CONFECTIONERY S/B 27350O-U (KJ1)
X51006401869.jpg,1,0.05,header,"NO. 20-A1, JALAN SS6/3, KELANA JAYA,"
X51006401869.jpg,2,0.1,header,47301 PETALING JAYA
X51006401869.jpg,3,0.15,header,SELANGOR D.E.
X51006401869.jpg,4,0.2,header,TEI X :- 03 - 78800732 TEL:0122144371
X51006401869.jpg,5,0.25,summary,(GST IO : 000294060032)
X51006401869.jpg,6,0.3,summary,Tax Invoice
X51006401869.jpg,7,0.35,header,Inv No :KJ130659712 Date:09/02/17 11:12
X51006401869.jpg,8,0.4,summary,Cashier:Fw1254 Ctr :01
X51006401869.jpg,9,0.45,header,Code Desc Qty RM D% Amt
X51006401869.jpg,10,0.5,item,181010 French Lo 8 2.40 0 19.20 S
X51006401869.jpg,11,0.55,item,Qty 8 19.20
X51006401869.jpg,12,0.6,summary,Rounding Adj 0.00
X51006401869.jpg,13,0.65,item,Jue 19.20
X51006401869.jpg,14,0.7,item,Pay 20.00
X51006401869.jpg,15,0.75,summary,Change 0.80
X51006401869.jpg,16,0.8,summary,(Total Included GST @ 6% : 1.09)
X51006401869.jpg,17,0.85,summary,GOr SOLD NOT RETURNABLE/EXCHANGEABLE!
X51006401869.jpg,18,0.9,header,TERINA KASIH SILA DATANG LAGI!TQ
X51006401869.jpg,19,0.95,header,TASTY BAKING HEALTY NATIONII
X51006401869.jpg,20,1.0,header,==Visit us online at www.kings.com.my==
X51006401978.jpg,0,0.0,header,B & BEST RESTAURANT
X51006401978.jpg,1,0.048,header,(001610235 P)
X51006401978.jpg,2,0.095,summary,GST NO. : 001800839168
X51006401978.jpg,3,0.143,header,"NO.12,JALAN SS4C/5,PETALING JAYA"
X51006401978.jpg,4,0.19,header,SELANGOR DARUL EHSAN
X51006401978.jpg,5,0.238,header,TEL : 012-2060 778
X51006401978.jpg,6,0.286,summary,**TAX INVOICE**
X51006401978.jpg,7,0.333,header,BILL NO: 00134609 / POS01
X51006401978.jpg,8,0.381,header,BIZDATE: 22/04/2017
X51006401978.jpg,9,0.429,summary,CASHIER: Manager
X51006401978.jpg,10,0.476,header,PRINTED: 22/04/2017 12:23:34 PM RM
X51006401978.jpg,11,0.524,item,3 FISHBALL NOODLE @7.00 21.00
X51006401978.jpg,12,0.571,summary,3 SUB TOTAL 21.00
X51006401978.jpg,13,0.619,summary,GST 6% 1.26
X51006401978.jpg,14,0.667,summary,ROUNDING ADJ -0.01
X51006401978.jpg,15,0.714,item,22.25
X51006401978.jpg,16,0.762,summary,NET TOTAL
X51006401978.jpg,17,0.81,summary,Cash 22.25
X51006401978.jpg,18,0.857,header,IANGE
X51006401978.jpg,19,0.905,footer,Thank You...PTease Come Again...
X51006401978.jpg,20,0.952,header,https://m.facebook.com/B-Best-Restaurant
X51006401978.jpg,21,1.0,summary,All Item Will Be Charges GST
X51006414392.jpg,0,0.0,header,A04053
X51006414392.jpg,1,0.018,header,V
X51006414392.jpg,2,0.036,header,.
X51006414392.jpg,3,0.055,header,;
X51006414392.jpg,4,0.073,header,-
X51006414392.jpg,5,0.091,header,DI HUAN YA RESTAURANT
X51006414392.jpg,6,0.109,header,Company Reg.No: JM0681589-W
X51006414392.jpg,7,0.127,header,"5,JALAN PERMAS 10/5,"
X51006414392.jpg,8,0.145,header,"BANDAR BARU PERMAS JAYA,"
X51006414392.jpg,9,0.164,header,"81750 JOHOR BAHRU,JOHOR"
X51006414392.jpg,10,0.182,header,TEL/FAX:07-3886322
X51006414392.jpg,11,0.2,summary,[ GST ID : 001914093568 ] t
X51006414392.jpg,12,0.218,header,Table
X51006414392.jpg,13,0.236,summary,TAX INVOICE
X51006414392.jpg,14,0.255,header,$\frac { { 2 }$
X51006414392.jpg,15,0.273,header,TA3
X51006414392.jpg,16,0.291,header,Inv No : 199977
X51006414392.jpg,17,0.309,header,.
X51006414392.jpg,18,0.327,summary,Cashier: c001-
X51006414392.jpg,19,0.345,item,Date : 07/04/2018 - 18.10:59
X51006414392.jpg,20,0.364,header,~
X51006414392.jpg,21,0.382,summary,A1O Description Total (RM) Tax
X51006414392.jpg,22,0.4,item,1 106 33.00 SR
X51006414392.jpg,23,0.418,header,#TAKE AWAY#
X51006414392.jpg,24,0.436,header,ROASTED DUCK WITH CHINESE
X51006414392.jpg,25,0.455,header,
X51006414392.jpg,26,0.473,header,HERB (HALF)
X51006414392.jpg,27,0.491,summary,Total Sales Amount 33.00
X51006414392.jpg,28,0.509,summary,GST 6%
X51006414392.jpg,29,0.527,item,1.98
X51006414392.jpg,30,0.545,summary,Rounding Adjustment
X51006414392.jpg,31,0.564,item,0.02
X51006414392.jpg,32,0.582,header,1
X51006414392.jpg,33,0.6,summary,TOTAL
X51006414392.jpg,34,0.618,item,35.00
X51006414392.jpg,35,0.636,summary,CASH
X51006414392.jpg,36,0.655,item,55.00
X51006414392.jpg,37,0.673,header,+
X51006414392.jpg,38,0.691,header,1
X51006414392.jpg,39,0.709,header,7
X51006414392.jpg,40,0.727,summary,Change Returned
X51006414392.jpg,41,0.745,item,20.00-
X51006414392.jpg,42,0.764,header,Item Count : 1
X51006414392.jpg,43,0.782,summary,GST Summary Amount (RM) Tax(RM)
X51006414392.jpg,44,0.8,item,SR = 6% 33.00 1.98
X51006414392.jpg,45,0.818,footer,Thank You!
X51006414392.jpg,46,0.836,footer,Please Come Again
X51006414392.jpg,47,0.855,header,Goods Sold Are Not Returnable!
X51006414392.jpg,48,0.873,header,07/04/2018-18:11:05
X51006414392.jpg,49,0.891,header,Closed by - c001-
X51006414392.jpg,50,0.909,header,-
X51006414392.jpg,51,0.927,header,--- [ POSWAY - MYTH POS SOLUTION] 
X51006414392.jpg,52,0.945,header,.
X51006414392.jpg,53,0.964,header,+
X51006414392.jpg,54,0.982,header,+
X51006414392.jpg,55,1.0,header,-
X51006414394.jpg,0,0.0,header,A04106
X51006414394.jpg,1,0.015,header,t
X51006414394.jpg,2,0.03,header,RESTORAN SIAM VILLAGE
X51006414394.jpg,3,0.045,header,-
X51006414394.jpg,4,0.06,header,"No. 8, Jalan Permas 10/7,"
X51006414394.jpg,5,0.075,header,"Permas Jaya, 81750 Johor Bahru."
X51006414394.jpg,6,0.09,header,Tel: 013-7279552
X51006414394.jpg,7,0.104,header,..•.
X51006414394.jpg,8,0.119,header,
X51006414394.jpg,9,0.134,summary,Cash Receipt
X51006414394.jpg,10,0.149,header,HQ
X51006414394.jpg,11,0.164,header,Table
X51006414394.jpg,12,0.179,header,Bill No: 1863
X51006414394.jpg,13,0.194,header,-
X51006414394.jpg,14,0.209,header,5
X51006414394.jpg,15,0.224,header,Sevr By : manager-
X51006414394.jpg,16,0.239,header,Create Time : 27/04/2018
X51006414394.jpg,17,0.254,summary,Qty Descriptlon Total (RM)
X51006414394.jpg,18,0.269,item,1 18.90
X51006414394.jpg,19,0.284,header,BC001 CLAYPOT F/TOFU
X51006414394.jpg,20,0.299,item,7 37.80
X51006414394.jpg,21,0.313,header,C004 STIR RED CURRY
X51006414394.jpg,22,0.328,item,@RM18.90
X51006414394.jpg,23,0.343,item,2 13.80
X51006414394.jpg,24,0.358,header,DR001C THAI ICE TEA
X51006414394.jpg,25,0.373,item,@RM6.90
X51006414394.jpg,26,0.388,item,2 DRO02C THAI ICE GREEN 13.80
X51006414394.jpg,27,0.403,header,F
X51006414394.jpg,28,0.418,item,@RM6.90
X51006414394.jpg,29,0.433,item,_ SD002 THAI STYLE 16.00
X51006414394.jpg,30,0.448,header,/ACACIA LEAF
X51006414394.jpg,31,0.463,item,T SQ003L STEAMED SQUIDS 32.00 
X51006414394.jpg,32,0.478,header,1
X51006414394.jpg,33,0.493,item,2 T002S SPICY THAI TOM 50.00
X51006414394.jpg,34,0.507,header,AFOOD (S)
X51006414394.jpg,35,0.522,item,@RM25.00
X51006414394.jpg,36,0.537,item, V001 FRIED KANGKUNG 16.90
X51006414394.jpg,37,0.552,item,1 V002 S/FRIED KAILAN 18.90
X51006414394.jpg,38,0.567,header,D FISH
X51006414394.jpg,39,0.582,item,2 W003 THAI STYLE 31.80
X51006414394.jpg,40,0.597,header,PRAWN
X51006414394.jpg,41,0.612,item,@RM15.90
X51006414394.jpg,42,0.627,header,13 W006 WHITE RICE (PER
X51006414394.jpg,43,0.642,item,26.00
X51006414394.jpg,44,0.657,header,FILL
X51006414394.jpg,45,0.672,header,≠
X51006414394.jpg,46,0.687,item,@RM2.00
X51006414394.jpg,47,0.701,summary,28 SUBTOTAL: 275.90
X51006414394.jpg,48,0.716,header,Type : 11 Qty: 28
X51006414394.jpg,49,0.731,summary,Bill Total : 275.90
X51006414394.jpg,50,0.746,summary,Rounding Adj. : 0.00
X51006414394.jpg,51,0.761,summary,NET TOTAL : 275.90
X51006414394.jpg,52,0.776,item,275.90
X51006414394.jpg,53,0.791,summary,CASH
X51006414394.jpg,54,0.806,header,*
X51006414394.jpg,55,0.821,header,F
X51006414394.jpg,56,0.836,header,* .
X51006414394.jpg,57,0.851,header,*
X51006414394.jpg,58,0.866,footer,Thank You!
X51006414394.jpg,59,0.881,footer,Please Come Again
X51006414394.jpg,60,0.896,header,.
X51006414394.jpg,61,0.91,header,manager-
X51006414394.jpg,62,0.925,header,
X51006414394.jpg,63,0.94,header,+
X51006414394.jpg,64,0.955,header,"""*"
X51006414394.jpg,65,0.97,header,L.
X51006414394.jpg,66,0.985,header,-
X51006414394.jpg,67,1.0,header,/
X51006414429.jpg,0,0.0,header,1
X51006414429.jpg,1,0.016,header,4
X51006414429.jpg,2,0.031,header,.
X51006414429.jpg,3,0.047,header,4
X51006414429.jpg,4,0.062,header,*
X51006414429.jpg,5,0.078,header,*•
X51006414429.jpg,6,0.094,header,+
X51006414429.jpg,7,0.109,header,
X51006414429.jpg,8,0.125,header,.
X51006414429.jpg,9,0.141,header,
X51006414429.jpg,10,0.156,header,-
X51006414429.jpg,11,0.172,header,","
X51006414429.jpg,12,0.188,header,→
X51006414429.jpg,13,0.203,header,4
X51006414429.jpg,14,0.219,header,9
X51006414429.jpg,15,0.234,header,3
X51006414429.jpg,16,0.25,header,- 1
X51006414429.jpg,17,0.266,header,
X51006414429.jpg,18,0.281,header,Facebook.com/BarWangRice
X51006414429.jpg,19,0.297,header,Like and Follow Us on Facebook!
X51006414429.jpg,20,0.312,footer,Thank You & Come Again!
X51006414429.jpg,21,0.328,summary,(Price Inclusive Of GST)
X51006414429.jpg,22,0.344,header,BAR WANG RICE@PERMAS JAYA
X51006414429.jpg,23,0.359,summary,GST REG #000656195584
X51006414429.jpg,24,0.375,header,""""
X51006414429.jpg,25,0.391,summary,SR = GST @6%
X51006414429.jpg,26,0.406,item,0.46 7.74
X51006414429.jpg,27,0.422,summary,Amount($ GST Summary
X51006414429.jpg,28,0.438,summary,Tax($)
X51006414429.jpg,29,0.453,summary,Change
X51006414429.jpg,30,0.469,item,$0.00
X51006414429.jpg,31,0.484,header,**
X51006414429.jpg,32,0.5,summary,CASH
X51006414429.jpg,33,0.516,item,$8.20
X51006414429.jpg,34,0.531,header,""""
X51006414429.jpg,35,0.547,header,Payment Mode
X51006414429.jpg,36,0.562,header,Amount
X51006414429.jpg,37,0.578,summary,Nett Total: $8.20 .
X51006414429.jpg,38,0.594,summary,GST @6%: $0.46
X51006414429.jpg,39,0.609,summary,Total Amount: $8.20
X51006414429.jpg,40,0.625,item,$1.10
X51006414429.jpg,41,0.641,header,Y
X51006414429.jpg,42,0.656,item,$1.10
X51006414429.jpg,43,0.672,header,SR I00100000015- Vegetable
X51006414429.jpg,44,0.688,header,{
X51006414429.jpg,45,0.703,item,$7.10
X51006414429.jpg,46,0.719,header,1
X51006414429.jpg,47,0.734,item,$7.10
X51006414429.jpg,48,0.75,header,SR I00100000035- 1 Meat + 3 Vege
X51006414429.jpg,49,0.766,header,Qty Item
X51006414429.jpg,50,0.781,summary,Total
X51006414429.jpg,51,0.797,header,Invoice # : 0R18040202170496
X51006414429.jpg,52,0.812,header,.
X51006414429.jpg,53,0.828,summary,TAX INVOICE
X51006414429.jpg,54,0.844,header,"Tampoi,81200 Johor Bahru, Johor"
X51006414429.jpg,55,0.859,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51006414429.jpg,56,0.875,header,(867388-U)
X51006414429.jpg,57,0.891,header,", ."
X51006414429.jpg,58,0.906,header,02 Apr 2018 18:31
X51006414429.jpg,59,0.922,header,-.
X51006414429.jpg,60,0.938,header,- UNIHAKKA INTERNATIONAL SDN BHD
X51006414429.jpg,61,0.953,header,r
X51006414429.jpg,62,0.969,header,SO9E
X51006414429.jpg,63,0.984,header,
X51006414429.jpg,64,1.0,header,A04014
X51006414431.jpg,0,0.0,header,1
X51006414431.jpg,1,0.016,header,-
X51006414431.jpg,2,0.031,header,
X51006414431.jpg,3,0.047,header,.
X51006414431.jpg,4,0.062,header,*
X51006414431.jpg,5,0.078,header,•
X51006414431.jpg,6,0.094,header,.
X51006414431.jpg,7,0.109,header,.
X51006414431.jpg,8,0.125,header,.
X51006414431.jpg,9,0.141,header,A04015
X51006414431.jpg,10,0.156,header,UNIHAKKA INTERNATIONAL SDN BHD
X51006414431.jpg,11,0.172,header,03 Apr 2018 18:33
X51006414431.jpg,12,0.188,header,(867388-U)
X51006414431.jpg,13,0.203,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51006414431.jpg,14,0.219,header,","
X51006414431.jpg,15,0.234,header,"Tampoi, 81200 Johor Bahru,Johor"
X51006414431.jpg,16,0.25,summary,TAX INVOICE
X51006414431.jpg,17,0.266,header,Invoice # : OR18040302160397
X51006414431.jpg,18,0.281,summary,Total
X51006414431.jpg,19,0.297,header,Item Qty
X51006414431.jpg,20,0.312,header,SR I00100000035- 1 Meat + 3 Vege
X51006414431.jpg,21,0.328,item,$7.10
X51006414431.jpg,22,0.344,item,$7.10 1
X51006414431.jpg,23,0.359,header,$\frac{{ 3 }$
X51006414431.jpg,24,0.375,summary,Total Amount: $7.10
X51006414431.jpg,25,0.391,summary,GST @6%: $0.40
X51006414431.jpg,26,0.406,summary,Nett Total: $7.10
X51006414431.jpg,27,0.422,header,=
X51006414431.jpg,28,0.438,header,Amount
X51006414431.jpg,29,0.453,header,Payment Mode
X51006414431.jpg,30,0.469,item,$7.10
X51006414431.jpg,31,0.484,summary,CASH
X51006414431.jpg,32,0.5,item,$0.00
X51006414431.jpg,33,0.516,summary,Change
X51006414431.jpg,34,0.531,header,¸
X51006414431.jpg,35,0.547,summary,Tax($)
X51006414431.jpg,36,0.562,header,Amount($)
X51006414431.jpg,37,0.578,summary,GST Summary 4
X51006414431.jpg,38,0.594,header,0 40
X51006414431.jpg,39,0.609,item,6.70
X51006414431.jpg,40,0.625,summary,SR = GST @6%
X51006414431.jpg,41,0.641,summary,GST REG #000656195584
X51006414431.jpg,42,0.656,header,BAR WANG RICE@PERMAS JAYA
X51006414431.jpg,43,0.672,summary,(Price Inclusive Of GST)
X51006414431.jpg,44,0.688,header,.
X51006414431.jpg,45,0.703,footer,Thank You & Come Again!
X51006414431.jpg,46,0.719,header,Like and Follow Us on Facebook!
X51006414431.jpg,47,0.734,header,Facebook.com/BarWangRice
X51006414431.jpg,48,0.75,header,=
X51006414431.jpg,49,0.766,header,4
X51006414431.jpg,50,0.781,header,.
X51006414431.jpg,51,0.797,header,R
X51006414431.jpg,52,0.812,header,4
X51006414431.jpg,53,0.828,header,4
X51006414431.jpg,54,0.844,header,7 -
X51006414431.jpg,55,0.859,header,
X51006414431.jpg,56,0.875,header,+
X51006414431.jpg,57,0.891,header,-
X51006414431.jpg,58,0.906,header,.
X51006414431.jpg,59,0.922,header,.
X51006414431.jpg,60,0.938,header,.
X51006414431.jpg,61,0.953,header,:
X51006414431.jpg,62,0.969,header,L
X51006414431.jpg,63,0.984,header,-
X51006414431.jpg,64,1.0,header,.
X51006414470.jpg,0,0.0,header,.
X51006414470.jpg,1,0.016,header,4
X51006414470.jpg,2,0.032,header,-
X51006414470.jpg,3,0.048,header,","
X51006414470.jpg,4,0.063,header,<
X51006414470.jpg,5,0.079,header,.
X51006414470.jpg,6,0.095,header,.*•.
X51006414470.jpg,7,0.111,header,—
X51006414470.jpg,8,0.127,header,a •
X51006414470.jpg,9,0.143,header,UNIHAKKA INTERNATIONAL SDN BHD
X51006414470.jpg,10,0.159,header,09 Apr 2018 18:26
X51006414470.jpg,11,0.175,header,(867388-U)
X51006414470.jpg,12,0.19,header,",s"
X51006414470.jpg,13,0.206,header,"12, Jalan Tampoi 7/4,Kawasan Perindustrian"
X51006414470.jpg,14,0.222,header,"Tampoi,81200 Johor Bahru, Johor"
X51006414470.jpg,15,0.238,summary,TAX INVOICE
X51006414470.jpg,16,0.254,header,Invoice # : OR18040902160299
X51006414470.jpg,17,0.27,header,4
X51006414470.jpg,18,0.286,summary,Total
X51006414470.jpg,19,0.302,header,Item Qty
X51006414470.jpg,20,0.317,header,SR 100100000060- 4 Vege
X51006414470.jpg,21,0.333,item,$5.50
X51006414470.jpg,22,0.349,item,$5.50 T
X51006414470.jpg,23,0.365,header,: SR 100100000006- Pork
X51006414470.jpg,24,0.381,item,$2.70
X51006414470.jpg,25,0.397,header,1
X51006414470.jpg,26,0.413,item,$2.70
X51006414470.jpg,27,0.429,summary,Total Amount: $8.20
X51006414470.jpg,28,0.444,summary,GST @6%: $0.46
X51006414470.jpg,29,0.46,summary,Nett Total: $8.20 
X51006414470.jpg,30,0.476,header,Amount
X51006414470.jpg,31,0.492,header,Payment Mode
X51006414470.jpg,32,0.508,item,$8.20
X51006414470.jpg,33,0.524,summary,CASH
X51006414470.jpg,34,0.54,item,$0.00
X51006414470.jpg,35,0.556,summary,Change
X51006414470.jpg,36,0.571,header,+
X51006414470.jpg,37,0.587,header,-
X51006414470.jpg,38,0.603,summary,Amnount($) Tax($)
X51006414470.jpg,39,0.619,summary,GST Summary
X51006414470.jpg,40,0.635,item,7.74 0.46 *
X51006414470.jpg,41,0.651,summary,SR = GST @6%
X51006414470.jpg,42,0.667,summary,GST REG #000656195584
X51006414470.jpg,43,0.683,header,BAR WANG RICE@PERMAS JAYA
X51006414470.jpg,44,0.698,summary,(Price Inclusive Of GST)
X51006414470.jpg,45,0.714,footer,Thank You & Come Again!
X51006414470.jpg,46,0.73,header,Like and Follow Us on Facebook! -
X51006414470.jpg,47,0.746,header,Facebook.com/BarWangRice *
X51006414470.jpg,48,0.762,header,π
X51006414470.jpg,49,0.778,header,*
X51006414470.jpg,50,0.794,header,•
X51006414470.jpg,51,0.81,header,7m
X51006414470.jpg,52,0.825,header,4
X51006414470.jpg,53,0.841,header,*
X51006414470.jpg,54,0.857,header,-
X51006414470.jpg,55,0.873,header,
X51006414470.jpg,56,0.889,header,=
X51006414470.jpg,57,0.905,header,7
X51006414470.jpg,58,0.921,header,*
X51006414470.jpg,59,0.937,header,t
X51006414470.jpg,60,0.952,header,-
X51006414470.jpg,61,0.968,header,-
X51006414470.jpg,62,0.984,header,*
X51006414470.jpg,63,1.0,header,""""
